month_code,Item_Name,UOM,Opening_Stock_Qty,Opening_Stock_Amt,Recieved_Stock_Qty,Recieved_Stock_Amt,Closing_Stock_Qty,Closing_Stock_Amt,Consumed_Stock_Qty,Consumed_Stock_Amt
2024-05,GO Orange Cheddar Cheese 2kg,Kg,0.0,0.0,0.0,0.0,0.7,396.55,-0.7,-396.55
2024-05,bbq mix,Kg,0.0,0.0,5.0,2325.0,6.0,2790.0,-1.0,-465.0
2024-05,Berry Fresh Chicku Pulp,Kg,0.0,0.0,0.0,0.0,1.8,504.0,-1.8,-504.0
2024-05,DVC Peach Garden Syrup Syrup 750 ml,Nos,0.0,0.0,0.0,0.0,1.1,537.37,-1.1,-537.37
2024-05,Large Pizza Box,Nos,13.0,193.05,300.0,4425.0,350.0,5162.5,-37.0,-544.4499999999998
2024-05,Veeba ThousandIsland Dressing 1KG,Nos,0.0,0.0,0.0,0.0,3.0,563.97,-3.0,-563.97
2024-05,Mc Cain Potato Wedges 2.5kg,Kg,0.0,0.0,0.0,0.0,4.0,770.56,-4.0,-770.56
2024-05,KOT Printing Rolls,Nos,0.0,0.0,0.0,0.0,18.0,936.0,-18.0,-936.0
2024-05,DVC Strawberry Syrup Syrup 750 ml,Nos,0.0,0.0,0.0,0.0,2.0,977.04,-2.0,-977.04
2024-05,Baby Corn Whole-450GM-Golden Crown,Tin,0.0,0.0,0.0,0.0,10.0,980.0,-10.0,-980.0
2024-05,DVC Cucumber Syrup 750 ml,Nos,0.3,159.0,0.0,0.0,2.3,1219.0,-1.9999999999999998,-1060.0
2024-05,Tandoori mix Masala,Kg,0.0,0.0,0.0,0.0,4.3,1698.5,-4.3,-1698.5
2024-06,dynamic diced mozerella,Kg,13.0,5678.4,72.0,31449.6,11.0,4804.8,74.0,32323.2
2024-06,bonless chicken,Kg,4.0,1455.72,72.15,26241.15,3.0,1061.73,73.0,26635.140000000003
2024-06,grocery,Nos,1.0,369.6,82.0,21965.96,5.0,887.15,78.0,21448.409999999996
2024-06,Gas-LPG-HPCL,Nos,2.0,3580.0,5.0,8600.0,0.5,860.0,6.5,11320.0
2024-06,veg,Nos,0.0,0.0,113.0,9375.99,4.0,268.0,109.0,9107.99
2024-06,Pizza Premix,Nos,4.0,960.0,30.0,7200.0,8.0,1920.0,26.0,6240.0
2024-06,mexican mix,Kg,10.0,4150.0,5.0,2075.0,0.0,0.0,15.0,6225.0
2024-06,French Fries 6mm-Hungritos,Kg,22.5,2988.0,37.5,4851.0,12.5,1617.0,48.0,6222.0
2024-06,Regular Pizza Box,Nos,500.0,4250.0,300.0,2550.0,150.0,1275.0,650.0,5525.0
2024-06,DVC MOJITO MINT 750ML,Nos,9.0,4770.0,0.0,0.0,0.0,0.0,9.0,4770.0
2024-06,Veeba Pasta & Pizza Sauce 1KG,Pkt,0.0,0.0,24.0,4408.32,0.0,0.0,24.0,4408.32
2024-06,Veeba Ketchup Sachet,Nos,3475.0,2571.5,2400.0,1776.0,38.0,28.12,5837.0,4319.38
2024-06,G.Crown Mushroom Slice 800g,Tin,17.0,1683.0,48.0,4752.0,32.0,3168.0,33.0,3267.0
2024-06,eng veg,Nos,0.0,0.0,15.0,2904.98,0.0,0.0,15.0,2904.98
2024-06,Medium Pizza Box,Nos,98.0,1086.82,600.0,6000.0,426.0,4260.0,272.0,2826.8199999999997
2024-06,7up pet 750ml,Nos,34.0,1168.92,48.0,1650.24,0.0,0.0,82.0,2819.16
2024-06,bbq mix,Kg,6.0,2790.0,0.0,0.0,0.0,0.0,6.0,2790.0
2024-06,Veeba Eggless Mayonise Chef 1KG,Pkt,17.0,2380.0,0.0,0.0,0.0,0.0,17.0,2380.0
2024-06,Pepsi 750ml Pet,Nos,26.0,893.88,72.0,2475.36,31.0,1065.78,67.0,2303.46
2024-06,paper bags regular,Nos,41.0,410.0,179.0,1969.0,26.0,286.0,194.0,2093.0
2024-06,Flexi Cream Gold,Pkt,8.0,1604.8,3.0,601.8,1.0,200.6,10.0,2006.0
2024-06,Pepsi 250ml Pet,Nos,43.0,752.5,120.0,2100.0,49.0,857.5,114.0,1995.0
2024-06,Brownie,Kg,5.0,1925.0,5.0,1925.0,5.0,1925.0,5.0,1925.0
2024-06,butter,Kg,2.5,950.0,4.0,1520.0,1.5,570.0,5.0,1900.0
2024-06,Vanilla Ice-cream 4ltr,Nos,1.3,707.2,4.0,2176.0,2.0,1088.0,3.3,1795.1999999999998
2024-06,Lamp Pepperoni,Kg,2.0,1790.0,2.0,1790.0,2.0,1790.0,2.0,1790.0
2024-06,OREGANO SACHET 0.8GM,Pkt,8.0,1760.0,0.0,0.0,0.0,0.0,8.0,1760.0
2024-06,Mc Cain Potato Wedges 2.5kg,Kg,4.0,770.56,5.0,929.6,0.0,0.0,9.0,1700.1599999999999
2024-06,Mango Crush Sauce 750ml Malas,Nos,0.0,0.0,2.0,1680.32,0.0,0.0,2.0,1680.32
2024-06,Palm Oil - Refined Oil,Pkt,9.0,828.0,10.0,920.0,1.0,92.0,18.0,1656.0
2024-06,DVC BLUE OCCEAN FLV SYRUP 750ML,Nos,2.2,1166.0,4.0,2029.6,3.2,1623.68,3.0,1571.9199999999998
2024-06,Large Pizza Box,Nos,350.0,5162.5,100.0,1485.0,347.0,5152.95,103.0,1494.5500000000002
2024-06,maida,Kg,20.0,837.6,50.0,2150.0,35.0,1505.0,35.0,1482.6
2024-06,black olive slice Habit,Tin,1.5,903.84,3.0,1839.6,2.0,1268.96,2.5,1474.48
2024-06,paper bags medium,Nos,0.0,0.0,125.0,1500.0,3.0,36.0,122.0,1464.0
2024-06,Zippy Chicken Salami,Pkt,1.0,658.56,1.0,658.56,0.0,0.0,2.0,1317.12
2024-06,7up 250ml Pet,Nos,36.0,630.0,90.0,1575.0,51.0,892.5,75.0,1312.5
2024-06,maida 30kg,Kg,0.0,0.0,30.0,1290.0,0.0,0.0,30.0,1290.0
2024-06,hybrid tomato,Kg,0.0,0.0,20.0,1170.0,0.0,0.0,20.0,1170.0
2024-06,chilly flakes sachet,Nos,1068.0,555.36,1250.0,650.0,92.0,47.84,2226.0,1157.5200000000002
2024-06,7UP 1250ml Pet,Nos,0.0,0.0,36.0,2170.8,17.0,1025.1,19.0,1145.7000000000003
2024-06,Pepsi 1250ml Pet,Nos,7.0,422.1,24.0,1447.2,12.0,723.6,19.0,1145.7000000000003
2024-06, dry yeast 500 gm,Pkt,13.0,2405.0,0.0,0.0,7.0,1295.0,6.0,1110.0
2024-06,Chicken Kheema  Masala,Kg,2.0,1302.0,0.0,0.0,0.3,195.3,1.7,1106.7
2024-06,Milkymist Cheese BLock 1KG,Nos,0.0,0.0,2.0,1100.0,0.0,0.0,2.0,1100.0
2024-06,Veeba T. Ketchup 1.2KG,Nos,10.0,1050.0,0.0,0.0,0.0,0.0,10.0,1050.0
2024-06,Puramate Pasta-Penne Rigatte 500g,Pkt,7.0,476.0,16.0,1088.0,8.0,544.0,15.0,1020.0
2024-06,Veeba Gouda Flavoured Dressing,Pkt,21.0,4268.88,0.0,0.0,16.0,3252.48,5.0,1016.4000000000001
2024-06,Paneer,Kg,2.0,580.0,3.0,870.0,1.5,435.0,3.5,1015.0
2024-06,Baby Corn Whole-450GM-Golden Crown,Tin,10.0,980.0,0.0,0.0,0.0,0.0,10.0,980.0
2024-06,HABIT JALAPENO SLICES 2.9 KG,Tin,2.5,695.0,2.0,556.0,1.0,278.0,3.5,973.0
2024-06,Chicken Nuggets-Godrej-1kg,Kg,3.0,960.0,0.0,0.0,0.0,0.0,3.0,960.0
2024-06,Butter Scotch Ice-cream,Nos,2.5,1932.5,0.0,0.0,1.3,1004.9,1.2,927.6
2024-06,staff chicken,Kg,0.0,0.0,6.15,925.01,0.0,0.0,6.0,925.01
2024-06,DVC Mixed Berry Beverage Blend Syrup 750 ml,Nos,2.0,1656.0,0.0,0.0,0.9,745.2,1.1,910.8
2024-06,slice 350 ml,Nos,0.0,0.0,60.0,1312.8,19.0,415.72,41.0,897.0799999999999
2024-06,Veeba Tandoori Spread-1kg,Pkt,4.0,868.0,0.0,0.0,0.0,0.0,4.0,868.0
2024-06,Dew 750ml Pet,Nos,21.0,721.98,24.0,825.12,20.0,687.6,25.0,859.4999999999999
2024-06,Herb Mix Masla,Pkt,2.6,1105.0,3.0,1275.0,3.6,1530.0,1.9999999999999996,850.0
2024-06,habit olive oil,Nos,4.0,2259.6,0.0,0.0,2.5,1412.25,1.5,847.3499999999999
2024-06,7up750mlpet,Nos,0.0,0.0,24.0,825.12,0.0,0.0,24.0,825.12
2024-06,Tandoori mix Masala,Kg,4.3,1698.5,5.0,1975.0,7.4,2923.0,1.9000000000000004,750.5
2024-06,Lehar Soda,Nos,42.0,691.32,24.0,395.04,21.0,345.66,45.0,740.7
2024-06,tomato,Kg,0.0,0.0,10.0,740.0,0.0,0.0,10.0,740.0
2024-06,Chocolate Ice-cream 4ltr,Nos,0.9,734.4,1.0,816.0,1.0,816.0,0.8999999999999999,734.4000000000001
2024-06,milk,Nos,2.0,50.0,28.0,700.0,1.0,25.0,29.0,725.0
2024-06,tomato hibreed,Kg,0.0,0.0,10.0,720.0,0.0,0.0,10.0,720.0
2024-06,Dew 250ml Pet,Nos,27.0,472.5,30.0,525.0,18.0,315.0,39.0,682.5
2024-06,Oregano Sprinkler 500g,Pkt,10.0,3248.0,0.0,0.0,8.0,2598.4,2.0,649.5999999999999
2024-06,Moktails Glass,Nos,150.0,1200.0,100.0,800.0,170.0,1360.0,80.0,640.0
2024-06,garlic,Kg,0.0,0.0,2.0,600.0,0.0,0.0,2.0,600.0
2024-06,red paprika habit,Tin,1.5,597.0,2.0,796.0,2.0,796.0,1.5,597.0
2024-06,French Fries Box,Nos,260.0,1391.0,100.0,535.0,250.0,1337.5,110.0,588.5
2024-06,DVC Strawberry Syrup Syrup 750 ml,Nos,2.0,977.04,0.0,0.0,0.8,390.82,1.2,586.22
2024-06,tandoori tikka powder,Kg,0.0,0.0,0.5,575.0,0.0,0.0,1.0,575.0
2024-06,french fry hungritos 2.5kg,Kg,4.0,560.0,0.0,0.0,0.0,0.0,4.0,560.0
2024-06,DVC Bubblegum Syrup Syrup 750 ml,Nos,0.7,355.18,1.0,507.4,0.6,304.44,1.1,558.1399999999999
2024-06,DVC Peach Garden Syrup Syrup 750 ml,Nos,1.1,537.37,0.0,0.0,0.0,0.0,1.1,537.37
2024-06,staff rice 26kg,Kg,0.0,0.0,26.0,1248.0,15.0,720.0,11.0,528.0
2024-06,Garlic-Veg,Kg,2.0,520.0,0.0,0.0,0.0,0.0,2.0,520.0
2024-06,DVC Green Apple 750 ML,Nos,1.4,710.36,2.0,1014.8,2.4,1217.76,1.0,507.39999999999986
2024-06,Pizza sauce premix,Kg,2.5,812.5,2.0,650.0,3.0,975.0,1.5,487.5
2024-06,Pasta Container Black,Nos,170.0,1521.5,0.0,0.0,116.0,1038.2,54.0,483.29999999999995
2024-06,Garlic Bread Box,Nos,136.0,1195.44,0.0,0.0,82.0,720.78,54.0,474.6600000000001
2024-06,Slice Mango 600ml pet,Nos,19.0,685.71,0.0,0.0,6.0,216.54,13.0,469.1700000000001
2024-06,paper bags large,Nos,37.0,444.0,53.0,689.0,55.0,715.0,35.0,418.0
2024-06,KOT Printing Rolls,Nos,18.0,936.0,0.0,0.0,10.0,520.0,8.0,416.0
2024-06,GO Orange Cheddar Cheese 2kg,Kg,0.7,396.55,0.0,0.0,0.0,0.0,0.7,396.55
2024-06,Veeba ThousandIsland Dressing 1KG,Nos,3.0,563.97,0.0,0.0,1.0,187.99,2.0,375.98
2024-06,Paneer tikka masala,Kg,2.0,772.8,2.0,750.0,3.1,1162.5,0.8999999999999999,360.29999999999995
2024-06,bio cover,Pkt,2.0,360.0,0.0,0.0,0.0,0.0,2.0,360.0
2024-06,Dew 250ml Can,Nos,15.0,450.0,24.0,720.0,28.0,840.0,11.0,330.0
2024-06,Veeba Makhani Gravy 1KG,Pkt,1.5,315.0,0.0,0.0,0.0,0.0,1.5,315.0
2024-06,Salad Bowl 500ml,Nos,70.0,458.5,100.0,625.0,125.0,781.25,45.0,302.25
2024-06,Mini Burger Box,Nos,0.0,0.0,100.0,300.0,0.0,0.0,100.0,300.0
2024-06,Chicken Sausage,Kg,0.0,0.0,1.0,282.0,0.0,0.0,1.0,282.0
2024-06,Mirinda 750ml pet,Nos,19.0,653.22,0.0,0.0,11.0,378.18,8.0,275.04
2024-06,Processed cheese block,Kg,2.5,1375.0,2.0,1100.0,4.0,2200.0,0.5,275.0
2024-06,Pepsi 250ml Can,Nos,24.0,720.0,0.0,0.0,15.0,450.0,9.0,270.0
2024-06,Mirinda 250ml pet,Nos,20.0,350.0,30.0,525.0,35.0,612.5,15.0,262.5
2024-06,chicken popcorn,Kg,0.0,0.0,2.0,576.0,1.1,316.8,0.8999999999999999,259.2
2024-06,atta,Kg,5.0,245.0,0.0,0.0,0.0,0.0,5.0,245.0
2024-06,Bread Premix,Kg,0.0,0.0,3.0,720.0,2.0,480.0,1.0,240.0
2024-06,hit spray big,Nos,0.0,0.0,1.0,225.0,0.0,0.0,1.0,225.0
2024-06,Dip Bowl,Nos,230.0,460.0,0.0,0.0,120.0,240.0,110.0,220.0
2024-06,Mustard-Oil,Ltr,0.7,217.0,0.0,0.0,0.0,0.0,0.7,217.0
2024-06,Salad Bowl 250ml,Nos,0.0,0.0,100.0,525.0,60.0,315.0,40.0,210.0
2024-06,egg 7,Nos,0.0,0.0,30.0,210.0,0.0,0.0,30.0,210.0
2024-06,Puramate Pasta-Gomiti Rigate - macroni - 500g,Pkt,4.0,272.0,2.0,136.0,3.0,204.0,3.0,204.0
2024-06,DVC Watermelon Syrup 750 ml,Nos,0.4,202.96,2.0,1014.8,2.0,1014.8,0.3999999999999999,202.96000000000004
2024-06,Tissue,Pkt,10.0,180.0,5.0,90.0,4.0,72.0,11.0,198.0
2024-06,Aqua Fina Mineral Water 1Ltr,Nos,19.0,266.0,0.0,0.0,5.0,70.0,14.0,196.0
2024-06,Schezwan sauce,Pkt,0.0,0.0,5.0,910.0,4.0,728.0,1.0,182.0
2024-06,Berry Fresh Tender Coconut Pulp,Kg,3.0,1080.0,0.0,0.0,2.5,900.0,0.5,180.0
2024-06,masoor dal,Kg,0.0,0.0,2.0,180.0,0.0,0.0,2.0,180.0
2024-06,Frozen Sweet Corn-Pal Fresh,Pkt,4.0,240.0,10.0,650.0,11.0,715.0,3.0,175.0
2024-06,Aromat Seasoning Powder,Grams,500.0,172.0,0.0,0.0,0.0,0.0,500.0,172.0
2024-06,Honey,Kg,0.7,170.8,0.0,0.0,0.0,0.0,0.7,170.8
2024-06,bio plate,Nos,50.0,170.0,0.0,0.0,0.0,0.0,50.0,170.0
2024-06,CHICKEN POPCORN,Pkt,0.55,151.8,0.0,0.0,0.0,0.0,0.55,151.8
2024-06,7up 250ml Can,Nos,20.0,600.0,0.0,0.0,15.0,450.0,5.0,150.0
2024-06,Zippy  B.Fast Sausage ,Pkt,1.0,319.2,1.0,282.0,1.6,451.2,0.3999999999999999,150.00000000000006
2024-06,nuggets sumeru,Pkt,0.0,0.0,3.0,863.52,2.5,719.6,0.5,143.91999999999996
2024-06,Wooden Spoon,Pkt,1.5,135.0,0.0,0.0,0.0,0.0,1.5,135.0
2024-06,chilly flakes 500gm,Pkt,0.0,0.0,1.0,195.0,0.4,78.0,0.6,117.0
2024-06,milk 28 milma,Nos,0.0,0.0,4.0,112.0,0.0,0.0,4.0,112.0
2024-06,ice cube/80,Pkt,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0
2024-06,Green Peas,Pkt,0.6,78.6,1.0,155.0,1.0,155.0,0.6000000000000001,78.6
2024-06,Corn Meal - MAKKA RAVA,Pkt,1.5,70.5,0.0,0.0,0.0,0.0,1.5,70.5
2024-06,butter papper,Nos,0.0,0.0,20.0,70.0,0.0,0.0,20.0,70.0
2024-06,colby cheese 1 kg,Kg,0.0,0.0,1.0,634.48,0.9,571.03,0.09999999999999998,63.450000000000045
2024-06,fish finger,Pkt,1.5,892.08,0.0,0.0,1.4,832.61,0.10000000000000009,59.47000000000003
2024-06,straw,Nos,225.0,58.5,0.0,0.0,0.0,0.0,225.0,58.5
2024-06,Tea Loose,Kg,0.0,0.0,0.1,33.0,0.0,0.0,0.0,33.0
2024-06,POTATO POPS,Kg,1.0,202.67,0.0,0.0,0.9,182.4,0.09999999999999998,20.269999999999982
2024-06,Berry Fresh Chicku Pulp,Kg,1.8,504.0,0.0,0.0,1.8,504.0,0.0,0.0
2024-06,DVC Cucumber Syrup 750 ml,Nos,2.3,1219.0,0.0,0.0,2.3,1219.0,0.0,0.0
2024-06,Paper Glass,Pkt,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0
2024-06,Piri Piri Marinade 1KG,Pkt,1.0,467.49,0.0,0.0,1.0,467.49,0.0,0.0
2024-06,chilly garlic spread,Pkt,0.0,0.0,6.0,972.0,6.0,972.0,0.0,0.0
2024-06,makhni gravy,Pkt,0.0,0.0,4.0,840.0,4.0,840.0,0.0,0.0
2024-06,Tooth Pick,Pkt,0.0,0.0,0.0,0.0,2.0,40.0,-2.0,-40.0
2024-06,straw,Pkt,0.0,0.0,3.0,120.0,4.0,160.0,-1.0,-40.0
2024-06,DVC Passion Fruit 750ML,Nos,1.0,507.4,2.0,1014.8,3.1,1572.94,-0.10000000000000009,-50.74000000000024
2024-06,wooden fork,Nos,0.0,0.0,0.0,0.0,60.0,51.0,-60.0,-51.0
2024-06,Butter Scotch Sauce 750ml,Nos,0.6,85.8,0.0,0.0,1.0,143.0,-0.4,-57.2
2024-06,Strawberry-Ice cream,Nos,1.9,1195.1,0.0,0.0,2.0,1258.0,-0.10000000000000009,-62.90000000000009
2024-06,ice cube/70,Pkt,0.0,0.0,0.0,0.0,1.0,70.0,-1.0,-70.0
2024-06,wodden spoon,Nos,0.0,0.0,0.0,0.0,100.0,79.0,-100.0,-79.0
2024-06,Mustard Oil,Nos,0.0,0.0,0.0,0.0,0.8,128.0,-0.8,-128.0
2024-06,OREGANO SACHET 0.8GM,Nos,0.0,0.0,500.0,280.0,846.0,473.76,-346.0,-193.76
2024-06,plastic cover,Pkt,0.0,0.0,0.0,0.0,2.5,300.0,-2.5,-300.0
2024-06,chicken kheema masala,Kg,0.0,0.0,0.0,0.0,0.5,325.0,-0.5,-325.0
2024-06,Pineapple slice-Tajir Habit-850g,Nos,0.0,0.0,0.0,0.0,3.0,330.75,-3.0,-330.75
2024-06,SALAMI,Pkt,0.0,0.0,0.0,0.0,1.5,418.5,-1.5,-418.5
2024-06,tomato ketchup,Nos,0.0,0.0,0.0,0.0,4.0,420.0,-4.0,-420.0
2024-06,Tandoori Tikka Marinade 500Grm,Kg,0.0,0.0,0.0,0.0,0.4,460.0,-0.4,-460.0
2024-06,habit baby corn,Pkt,0.0,0.0,0.0,0.0,5.0,490.0,-5.0,-490.0
2024-06,DVC Peach GardenSyrup 750 ml,Nos,0.0,0.0,0.0,0.0,1.0,530.0,-1.0,-530.0
2024-06,Tandoori Tikka Marinade 500Grm,Pkt,0.0,0.0,0.0,0.0,1.0,575.0,-1.0,-575.0
2024-06,Tripod,Nos,0.0,0.0,0.0,0.0,500.0,740.0,-500.0,-740.0
2024-06,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,Nos,0.0,0.0,0.0,0.0,1750.0,926.1,-1750.0,-926.1
2024-06,chicken pepperoni,Kg,0.0,0.0,1.0,865.0,2.2,1903.0,-1.2000000000000002,-1038.0
2024-06,Savoury Wedges 2.5 KG,Kg,0.0,0.0,0.0,0.0,6.0,1115.52,-6.0,-1115.52
2024-06,7UP 750ml Pet,Nos,0.0,0.0,0.0,0.0,29.0,1123.75,-29.0,-1123.75
2024-06,DVC CHocolate Sauce 2 LTR,Nos,0.0,0.0,0.0,0.0,1.5,1150.5,-1.5,-1150.5
2024-06,DVC Mango Beverage Blend Syrup 750 ml,Nos,0.0,0.0,0.0,0.0,2.0,1529.28,-2.0,-1529.28
2024-06,BBQ Mix Masala,Pkt,0.6,279.0,0.0,0.0,4.5,2092.5,-3.9,-1813.5
2024-06,DVC Mint Flavoured Syrup 750 ml,Nos,0.0,0.0,0.0,0.0,4.0,1954.0,-4.0,-1954.0
2024-06,veeba pizza pasta sauce,Nos,26.0,4775.42,0.0,0.0,37.0,6795.79,-11.0,-2020.37
2024-06,Mexican Masala,Pkt,0.0,0.0,0.0,0.0,10.3,4274.5,-10.3,-4274.5
2024-07,grocery,Nos,5.0,887.15,88.0,23354.01,5.0,967.5,88.0,23273.66
2024-07,dynamic diced mozerella,Kg,11.0,4804.8,52.0,21499.4,18.0,7442.1,45.0,18862.1
2024-07,bonless chicken,Kg,3.0,1061.73,56.25,18502.0,4.0,1166.88,55.0,18396.85
2024-07,dynamix shredded cheese,Kg,0.0,0.0,36.0,15300.0,0.0,0.0,36.0,15300.0
2024-07,veg,Nos,4.0,268.0,101.0,8316.97,5.0,475.0,100.0,8109.969999999999
2024-07,Gas-LPG-HPCL,Nos,0.5,860.0,6.0,10140.0,2.0,3380.0,4.5,7620.0
2024-07,veeba pizza pasta sauce,Nos,37.0,6795.79,0.0,0.0,2.0,367.34,35.0,6428.45
2024-07,maida,Kg,35.0,1505.0,100.0,4300.0,0.0,0.0,135.0,5805.0
2024-07,Large Pizza Box,Nos,347.0,5152.95,0.0,0.0,32.0,475.2,315.0,4677.75
2024-07,french fry hungritos 2.5kg,Kg,0.0,0.0,62.5,8085.0,27.5,3557.4,35.5,4527.6
2024-07,Mexican Masala,Pkt,10.3,4274.5,0.0,0.0,0.0,0.0,10.3,4274.5
2024-07,Medium Pizza Box,Nos,426.0,4260.0,0.0,0.0,77.0,770.0,349.0,3490.0
2024-07,G.Crown Mushroom Slice 800g,Tin,32.0,3168.0,24.0,2376.0,24.0,2376.0,32.0,3168.0
2024-07,Pepsi 250ml Pet,Nos,49.0,857.5,120.0,2100.0,4.0,70.0,165.0,2887.5
2024-07,eng veg,Nos,0.0,0.0,14.0,2456.0,4.0,620.0,10.0,1836.0
2024-07,7up pet 750ml,Nos,0.0,0.0,48.0,1650.24,0.0,0.0,48.0,1650.24
2024-07,butter,Kg,1.5,570.0,6.0,2280.0,3.2,1216.0,4.3,1634.0
2024-07,French Fries 6mm-Hungritos,Kg,12.5,1617.0,0.0,0.0,0.0,0.0,12.5,1617.0
2024-07,Pepsi 750ml Pet,Nos,31.0,1065.78,48.0,1755.12,32.0,1240.0,47.0,1580.8999999999996
2024-07,DVC Passion Fruit 750ML,Nos,3.1,1572.94,0.0,0.0,0.0,0.0,3.1,1572.94
2024-07,DVC Mango Beverage Blend Syrup 750 ml,Nos,2.0,1529.28,0.0,0.0,0.0,0.0,2.0,1529.28
2024-07,Vanilla Ice-cream 4ltr,Nos,2.0,1088.0,2.0,1088.0,1.5,816.0,2.5,1360.0
2024-07,staff chicken,Kg,0.0,0.0,8.0,1275.0,0.0,0.0,8.0,1275.0
2024-07,black olive slice Habit,Tin,2.0,1268.96,0.0,0.0,0.0,0.0,2.0,1268.96
2024-07,hybrid tomato,Kg,0.0,0.0,20.0,1212.0,0.0,0.0,20.0,1212.0
2024-07,French Fries Box,Nos,250.0,1337.5,0.0,0.0,25.0,133.75,225.0,1203.75
2024-07,BBQ Mix Masala,Pkt,4.5,2092.5,0.0,0.0,2.0,930.0,2.5,1162.5
2024-07,DVC CHocolate Sauce 2 LTR,Nos,1.5,1150.5,0.0,0.0,0.0,0.0,1.5,1150.5
2024-07,Savoury Wedges 2.5 KG,Kg,6.0,1115.52,0.0,0.0,0.0,0.0,6.0,1115.52
2024-07,Processed cheese block,Kg,4.0,2200.0,0.0,0.0,2.0,1100.0,2.0,1100.0
2024-07,Pepsi 1250ml Pet,Nos,12.0,723.6,12.0,723.6,6.0,361.8,18.0,1085.4
2024-07,milk,Nos,1.0,25.0,48.0,1200.0,6.0,150.0,43.0,1075.0
2024-07,chicken pepperoni,Kg,2.2,1903.0,0.0,0.0,1.0,865.0,1.2000000000000002,1038.0
2024-07,7UP 1250ml Pet,Nos,17.0,1025.1,0.0,0.0,0.0,0.0,17.0,1025.1
2024-07,HABIT JALAPENO SLICES 2.9 KG,Tin,1.0,278.0,6.0,1741.5,3.5,1015.88,3.5,1003.62
2024-07,Lehar Soda,Nos,21.0,345.66,48.0,790.08,8.0,131.68,61.0,1004.06
2024-07,OREGANO SACHET 0.8GM,Nos,846.0,473.76,1800.0,1314.0,1110.0,810.3,1536.0,977.46
2024-07,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,Nos,1750.0,926.1,0.0,0.0,0.0,0.0,1750.0,926.1
2024-07, dry yeast 500 gm,Pkt,7.0,1295.0,0.0,0.0,2.0,370.0,5.0,925.0
2024-07,Regular Pizza Box,Nos,150.0,1275.0,0.0,0.0,46.0,391.0,104.0,884.0
2024-07,Oregano Sprinkler 500g,Pkt,8.0,2598.4,0.0,0.0,5.3,1721.44,2.7,876.96
2024-07,slice 350 ml,Nos,19.0,415.72,30.0,656.4,9.0,196.92,40.0,875.1999999999999
2024-07,7up750mlpet,Nos,0.0,0.0,24.0,825.12,0.0,0.0,24.0,825.12
2024-07,Chocolate Ice-cream 4ltr,Nos,1.0,816.0,0.0,0.0,0.0,0.0,1.0,816.0
2024-07,Veeba Gouda Flavoured Dressing,Pkt,16.0,3252.48,0.0,0.0,12.0,2439.36,4.0,813.1199999999999
2024-07,7up 250ml Pet,Nos,51.0,892.5,30.0,525.0,39.0,682.5,42.0,735.0
2024-07,staff rice 26kg,Kg,15.0,720.0,0.0,0.0,0.0,0.0,15.0,720.0
2024-07,packing meterials,Nos,0.0,0.0,4.0,695.0,0.0,0.0,4.0,695.0
2024-07,Puramate Pasta-Penne Rigatte 500g,Pkt,8.0,544.0,11.0,748.0,9.0,612.0,10.0,680.0
2024-07,habit olive oil,Nos,2.5,1412.25,0.0,0.0,1.3,734.37,1.2,677.88
2024-07,Herb Mix Masla,Pkt,3.6,1530.0,0.0,0.0,2.1,892.5,1.5,637.5
2024-07,Sumeru Nuggets Premium 1Kg,Pkt,0.0,0.0,2.0,626.0,0.0,0.0,2.0,626.0
2024-07,Richs versatie cream,Nos,0.0,0.0,6.0,1203.0,3.0,601.8,3.0,601.2
2024-07,garlic,Kg,0.0,0.0,2.0,600.0,0.0,0.0,2.0,600.0
2024-07,egg 7,Nos,0.0,0.0,85.0,595.0,0.0,0.0,85.0,595.0
2024-07,tropicana juice,Nos,0.0,0.0,24.0,592.32,0.0,0.0,24.0,592.32
2024-07,Garlic Bread Box,Nos,82.0,720.78,0.0,0.0,15.0,131.85,67.0,588.93
2024-07,paper bags large,Nos,55.0,715.0,0.0,0.0,10.0,130.0,45.0,585.0
2024-07,paneer,Kg,0.0,0.0,2.0,580.0,0.0,0.0,2.0,580.0
2024-07,sumeru chicken pop corn,Pkt,0.0,0.0,2.0,576.0,0.0,0.0,2.0,576.0
2024-07,Tandoori Tikka Marinade 500Grm,Pkt,1.0,575.0,0.0,0.0,0.0,0.0,1.0,575.0
2024-07,Dew 750ml Pet,Nos,20.0,687.6,0.0,0.0,3.0,116.25,17.0,571.35
2024-07,DVC Peach GardenSyrup 750 ml,Nos,1.0,530.0,0.0,0.0,0.0,0.0,1.0,530.0
2024-07,DVC Strawberry Syrup 750 ml,Nos,0.0,0.0,1.0,507.4,0.0,0.0,1.0,507.4
2024-07,nuggets sumeru,Pkt,2.5,719.6,0.0,0.0,0.8,230.27,1.7,489.33000000000004
2024-07,Pizza Premix,Nos,8.0,1920.0,0.0,0.0,6.0,1440.0,2.0,480.0
2024-07,Tandoori Tikka Marinade 500Grm,Kg,0.4,460.0,0.0,0.0,0.0,0.0,0.4,460.0
