YEAR_MONTH,Date,Total_Sale,UPI,Card,Cash,Cash_balance
2024-01,2024-01-07,20317.0,10053.0,3164.0,7100.0,30921.0
2024-01,2024-01-08,8455.0,4802.0,0.0,3653.0,29222.0
2024-01,2024-01-09,12963.0,5190.0,1317.0,6456.0,28240.0
2024-01,2024-01-10,10743.0,5175.0,1201.0,4367.0,23211.0
2024-01,2024-01-11,12906.0,5750.0,576.0,6580.0,29651.0
2024-01,2024-01-12,11846.0,6036.0,1141.0,4669.0,31956.0
2024-01,2024-01-13,17883.0,5588.0,2089.0,10206.0,38857.0
2024-01,2024-01-14,9230.0,5763.0,446.0,3021.0,12524.0
2024-01,2024-01-15,15160.0,10593.0,826.0,3741.0,12179.0
2024-01,2024-01-16,9595.0,3040.0,1470.0,5085.0,12697.0
2024-01,2024-01-17,12779.0,7391.0,765.0,4623.0,13659.0
2024-01,2024-01-18,12086.0,7142.0,486.0,4458.0,9951.0
2024-01,2024-01-19,11021.0,5733.0,278.0,5010.0,12995.0
2024-01,2024-01-20,11172.0,7572.0,0.0,3600.0,14003.0
2024-01,2024-01-21,11366.0,8267.0,518.0,2581.0,13515.0
2024-01,2024-01-22,14591.0,8622.0,0.0,5969.0,17088.0
2024-01,2024-01-23,6426.0,3604.0,727.0,2095.0,12189.0
2024-01,2024-01-24,10912.0,7167.0,0.0,3745.0,14244.0
2024-01,2024-01-25,10183.0,3827.0,0.0,6356.0,15635.0
2024-01,2024-01-26,16039.0,7817.0,471.0,7751.0,18804.0
2024-01,2024-01-27,19909.0,10659.0,1480.0,7770.0,15098.0
2024-01,2024-01-28,20063.0,6394.0,660.0,13009.0,17025.0
2024-01,2024-01-29,9694.0,4918.0,1705.0,3071.0,16711.0
2024-01,2024-01-30,15572.0,6060.0,2189.0,7323.0,20025.0
2024-01,2024-01-31,6880.0,3437.0,0.0,3443.0,11487.0
2023-12,2023-12-01,15089.0,8404.0,1083.0,5602.0,32103.0
2023-12,2023-12-02,13852.0,6580.0,1127.0,6145.0,30282.0
2023-12,2023-12-03,12890.0,6796.0,994.0,5100.0,32902.0
2023-12,2023-12-04,15992.0,5627.0,1079.0,9286.0,40757.0
2023-12,2023-12-05,12781.0,6005.0,0.0,6776.0,38360.0
2023-12,2023-12-06,13837.0,7600.0,1141.0,5096.0,40054.0
2023-12,2023-12-07,12683.0,9580.0,1017.0,2086.0,39546.0
2023-12,2023-12-08,10068.0,5603.0,446.0,4019.0,39775.0
2023-12,2023-12-09,20311.0,10689.0,753.0,8869.0,46364.0
2023-12,2023-12-10,17855.0,10433.0,765.0,6657.0,51350.0
2023-12,2023-12-11,15404.0,9035.0,0.0,6369.0,53888.0
2023-12,2023-12-12,12000.0,7294.0,928.0,3778.0,49273.0
2023-12,2023-12-13,15456.0,9546.0,0.0,5910.0,14269.0
2023-12,2023-12-14,11404.0,7303.0,0.0,4101.0,17025.0
2023-12,2023-12-15,11798.0,8568.0,1691.0,1539.0,14282.0
2023-12,2023-12-16,20460.0,14967.0,419.0,5074.0,13210.0
2023-12,2023-12-17,23491.0,16465.0,686.0,6340.0,13352.0
2023-12,2023-12-18,8689.0,4296.0,0.0,4393.0,12835.0
2023-12,2023-12-19,8611.0,3558.0,194.0,4859.0,13650.0
2023-12,2023-12-20,12786.0,5158.0,1494.0,6134.0,15058.0
2023-12,2023-12-21,6206.0,2385.0,0.0,3821.0,14380.0
2023-12,2023-12-22,20475.0,7796.0,6272.0,6407.0,16354.0
2023-12,2023-12-23,20226.0,11321.0,2095.0,6810.0,17584.0
2023-12,2023-12-24,15097.0,7925.0,226.0,6946.0,19492.0
2023-12,2023-12-25,35350.0,17397.0,4160.0,13793.0,26473.0
2023-12,2023-12-26,20292.0,12681.0,993.0,6618.0,26080.0
2023-12,2023-12-27,16615.0,7777.0,0.0,8838.0,25947.0
2023-12,2023-12-28,13057.0,3750.0,613.0,8694.0,31434.0
2023-12,2023-12-29,17058.0,10971.0,414.0,5673.0,31687.0
2023-12,2023-12-30,20065.0,12556.0,2087.0,5422.0,24291.0
2023-12,2023-12-31,28362.0,18794.0,2106.0,7462.0,26468.0
2023-11,2023-11-01,13528.0,9810.0,924.0,2794.0,17386.0
2023-11,2023-11-02,14295.0,8384.0,760.0,5151.0,12875.0
2023-11,2023-11-03,18691.0,10074.0,715.0,7902.0,16038.0
2023-11,2023-11-04,17672.0,8760.0,2368.0,6544.0,19101.0
2023-11,2023-11-05,18878.0,11166.0,3474.0,4238.0,22769.0
2023-11,2023-11-06,10237.0,5416.0,0.0,4821.0,22430.0
2023-11,2023-11-07,11189.0,6225.0,713.0,4251.0,23168.0
2023-11,2023-11-08,13767.0,7323.0,575.0,5869.0,25350.0
2023-11,2023-11-09,10657.0,4670.0,848.0,5139.0,28052.0
2023-11,2023-11-10,10743.0,5771.0,1024.0,3948.0,15851.0
2023-11,2023-11-11,50962.0,24114.0,4603.0,22245.0,29154.0
2023-11,2023-11-12,21276.0,13535.0,1873.0,5868.0,32523.0
2023-11,2023-11-13,10520.0,4010.0,866.0,5644.0,34920.0
2023-11,2023-11-14,7854.0,1759.0,1428.0,4667.0,21241.0
2023-11,2023-11-15,5686.0,3995.0,0.0,1691.0,20944.0
2023-11,2023-11-16,9877.0,5030.0,0.0,4847.0,23242.0
2023-11,2023-11-17,11432.0,7433.0,1231.0,2768.0,25470.0
2023-11,2023-11-18,17893.0,12436.0,435.0,5022.0,27010.0
2023-11,2023-11-19,14311.0,5626.0,2742.0,5943.0,32679.0
2023-11,2023-11-20,8722.0,4378.0,0.0,4344.0,33857.0
2023-11,2023-11-21,8520.0,5136.0,0.0,3384.0,32751.0
2023-11,2023-11-22,9561.0,3763.0,1104.0,4694.0,36368.0
2023-11,2023-11-23,12699.0,6187.0,2143.0,4369.0,36317.0
2023-11,2023-11-24,13400.0,7015.0,872.0,5513.0,37754.0
2023-11,2023-11-25,16569.0,7885.0,0.0,8684.0,45406.0
2023-11,2023-11-26,24493.0,12291.0,1872.0,10330.0,44153.0
2023-11,2023-11-27,8349.0,5207.0,0.0,3142.0,37159.0
2023-11,2023-11-28,11975.0,4669.0,487.0,6819.0,37642.0
2023-11,2023-11-29,13915.0,7895.0,0.0,6020.0,42457.0
2023-11,2023-11-30,9122.0,4221.0,0.0,4901.0,31081.0
2023-10,2023-10-01,20433.0,9873.0,1789.0,8771.0,24857.0
2023-10,2023-10-02,14791.0,4791.0,1083.0,8917.0,29909.0
2023-10,2023-10-03,8936.0,4696.0,293.0,3947.0,31885.0
2023-10,2023-10-04,9660.0,4965.0,881.0,3814.0,26759.0
2023-10,2023-10-05,10468.0,5420.0,0.0,5048.0,19061.0
2023-10,2023-10-06,11055.0,7111.0,640.0,3304.0,18192.0
2023-10,2023-10-07,16856.0,9206.0,512.0,7138.0,24484.0
2023-10,2023-10-08,13564.0,10175.0,765.0,2624.0,24572.0
2023-10,2023-10-09,9665.0,4664.0,2057.0,2944.0,23612.0
2023-10,2023-10-10,8441.0,4715.0,0.0,3726.0,24406.0
2023-10,2023-10-11,13399.0,5270.0,975.0,7154.0,29035.0
2023-10,2023-10-12,11240.0,6029.0,1053.0,4158.0,14110.0
2023-10,2023-10-13,10970.0,6071.0,922.0,3977.0,15621.0
2023-10,2023-10-14,19023.0,8565.0,3138.0,7320.0,12980.0
2023-10,2023-10-15,15062.0,7446.0,1696.0,5920.0,12960.0
2023-10,2023-10-16,10397.0,3306.0,0.0,7091.0,17602.0
2023-10,2023-10-17,13089.0,7225.0,2328.0,3536.0,13940.0
2023-10,2023-10-18,17391.0,8448.0,0.0,8943.0,19229.0
2023-10,2023-10-19,10883.0,7413.0,519.0,2951.0,19849.0
2023-10,2023-10-20,17185.0,7508.0,1224.0,8453.0,25370.0
2023-10,2023-10-21,28495.0,19583.0,2902.0,6010.0,20364.0
2023-10,2023-10-22,25958.0,12090.0,3620.0,10248.0,28209.0
2023-10,2023-10-23,22315.0,13538.0,1592.0,7185.0,33119.0
2023-10,2023-10-24,22995.0,14333.0,2514.0,6148.0,33519.0
2023-10,2023-10-25,9347.0,5852.0,896.0,2599.0,30255.0
2023-10,2023-10-26,10971.0,5137.0,0.0,5834.0,31199.0
2023-10,2023-10-27,9288.0,6730.0,1099.0,1459.0,31204.0
2023-10,2023-10-28,20435.0,16550.0,0.0,3885.0,8684.0
2023-10,2023-10-29,14176.0,6844.0,894.0,6438.0,14007.0
2023-10,2023-10-30,8549.0,3828.0,1275.0,3446.0,11010.0
2023-10,2023-10-31,14838.0,5672.0,314.0,8852.0,16658.0
2023-09,2023-09-01,24640.0,11576.0,151.0,12913.0,15769.0
2023-09,2023-09-02,26659.0,12512.0,3623.0,10524.0,20393.0
2023-09,2023-09-03,21268.0,11129.0,0.0,10139.0,24132.0
2023-09,2023-09-04,14150.0,10779.0,0.0,3371.0,12879.0
2023-09,2023-09-05,10692.0,4896.0,548.0,5248.0,14421.0
2023-09,2023-09-06,19590.0,9884.0,1534.0,8172.0,13582.0
2023-09,2023-09-07,14531.0,5540.0,0.0,8991.0,15861.0
2023-09,2023-09-08,12138.0,5676.0,1463.0,4999.0,16104.0
2023-09,2023-09-09,17718.0,12125.0,821.0,4772.0,14524.0
2023-09,2023-09-10,10230.0,6546.0,366.0,3318.0,13873.0
2023-09,2023-09-11,13572.0,7279.0,226.0,6067.0,12354.0
2023-09,2023-09-12,11153.0,6180.0,0.0,4973.0,11702.0
2023-09,2023-09-13,15786.0,5042.0,696.0,10048.0,14019.0
2023-09,2023-09-14,14001.0,7229.0,1313.0,5459.0,12764.0
2023-09,2023-09-15,11546.0,8658.0,1275.0,1613.0,12626.0
2023-09,2023-09-16,20776.0,10504.0,355.0,9917.0,14585.0
2023-09,2023-09-17,27547.0,12522.0,2520.0,12505.0,25554.0
2023-09,2023-09-18,12081.0,7140.0,440.0,4501.0,22084.0
2023-09,2023-09-19,16943.0,6339.0,420.0,10184.0,28248.0
2023-09,2023-09-20,7433.0,4160.0,1035.0,2238.0,28361.0
2023-09,2023-09-21,14711.0,10150.0,0.0,4561.0,30236.0
2023-09,2023-09-22,14469.0,7581.0,877.0,6011.0,34549.0
2023-09,2023-09-23,20175.0,12081.0,1393.0,6701.0,36871.0
2023-09,2023-09-24,15089.0,8363.0,0.0,6726.0,39927.0
2023-09,2023-09-25,12101.0,6051.0,2315.0,3735.0,10881.0
2023-09,2023-09-26,10175.0,3285.0,142.0,6748.0,13827.0
2023-09,2023-09-27,18267.0,9674.0,0.0,8593.0,14140.0
2023-09,2023-09-28,13648.0,6023.0,1814.0,5811.0,19111.0
2023-09,2023-09-29,10675.0,7099.0,372.0,3204.0,19969.0
2023-09,2023-09-30,12763.0,8695.0,0.0,4068.0,18395.0
2023-08,2023-08-01,14569.0,10474.0,0.0,4095.0,35616.0
2023-08,2023-08-02,13567.0,6477.0,0.0,7090.0,39635.0
2023-08,2023-08-03,7783.0,5603.0,0.0,2180.0,33112.0
2023-08,2023-08-04,15707.0,9561.0,0.0,6146.0,34541.0
2023-08,2023-08-05,19030.0,8799.0,1531.0,8700.0,40622.0
2023-08,2023-08-06,19835.0,8780.0,2576.0,8479.0,37873.0
2023-08,2023-08-07,12035.0,5417.0,0.0,6618.0,44002.0
2023-08,2023-08-08,8859.0,4956.0,261.0,3642.0,39570.0
2023-08,2023-08-09,15704.0,4467.0,765.0,10472.0,25668.0
2023-08,2023-08-10,10336.0,4903.0,0.0,5433.0,28989.0
2023-08,2023-08-11,9317.0,4742.0,424.0,4151.0,31542.0
2023-08,2023-08-12,16886.0,6236.0,0.0,10650.0,21641.0
2023-08,2023-08-13,22813.0,13580.0,1884.0,7349.0,20631.0
2023-08,2023-08-14,15074.0,10907.0,572.0,3595.0,12833.0
2023-08,2023-08-15,16952.0,5994.0,2105.0,8853.0,17839.0
2023-08,2023-08-16,8743.0,5483.0,0.0,3260.0,17595.0
2023-08,2023-08-17,13023.0,5082.0,856.0,7085.0,21393.0
2023-08,2023-08-18,9723.0,3982.0,0.0,5741.0,22453.0
2023-08,2023-08-19,15182.0,4716.0,2064.0,8402.0,21119.0
2023-08,2023-08-20,16486.0,7385.0,2013.0,7088.0,21033.0
2023-08,2023-08-21,15113.0,9242.0,0.0,5871.0,23218.0
2023-08,2023-08-22,11067.0,3426.0,889.0,6752.0,22980.0
2023-08,2023-08-23,10231.0,8201.0,0.0,2030.0,21385.0
2023-08,2023-08-24,17123.0,7174.0,1703.0,8246.0,20298.0
2023-08,2023-08-25,13513.0,8224.0,446.0,4843.0,23470.0
2023-08,2023-08-26,15312.0,8090.0,477.0,6745.0,24888.0
2023-08,2023-08-27,19894.0,9907.0,1392.0,8595.0,28352.0
2023-08,2023-08-28,16424.0,8531.0,738.0,7155.0,31877.0
2023-08,2023-08-29,20751.0,11059.0,1532.0,8160.0,38951.0
2023-08,2023-08-30,17817.0,10247.0,0.0,7570.0,29092.0
2023-08,2023-08-31,18936.0,9459.0,1371.0,8106.0,32938.0
2023-07,2023-07-01,27249.0,9877.0,419.0,16953.0,73231.0
2023-07,2023-07-02,17777.0,8170.0,2014.0,7593.0,75274.0
2023-07,2023-07-03,13192.0,7427.0,809.0,4956.0,76617.0
2023-07,2023-07-04,16681.0,7949.0,1836.0,6896.0,69763.0
2023-07,2023-07-05,10233.0,5174.0,156.0,4903.0,67008.0
2023-07,2023-07-06,20765.0,9213.0,0.0,11552.0,75487.0
2023-07,2023-07-07,24223.0,9058.0,4101.0,11064.0,80344.0
2023-07,2023-07-08,21570.0,15788.0,251.0,5531.0,84811.0
2023-07,2023-07-09,31855.0,11705.0,1361.0,18789.0,102951.0
2023-07,2023-07-10,8981.0,4223.0,769.0,3989.0,103518.0
2023-07,2023-07-11,14018.0,4313.0,0.0,9705.0,109373.0
2023-07,2023-07-12,15975.0,8050.0,1455.0,6470.0,64874.0
2023-07,2023-07-13,11971.0,4165.0,0.0,7806.0,35945.0
2023-07,2023-07-14,19847.0,11004.0,1200.0,7643.0,40580.0
2023-07,2023-07-15,16242.0,5390.0,0.0,10852.0,41920.0
2023-07,2023-07-16,17608.0,8497.0,429.0,8682.0,41642.0
2023-07,2023-07-17,16219.0,6294.0,1172.0,8753.0,49434.0
2023-07,2023-07-18,17781.0,7961.0,1273.0,8547.0,54195.0
2023-07,2023-07-19,9729.0,4151.0,0.0,5578.0,56796.0
2023-07,2023-07-20,14305.0,6632.0,830.0,6843.0,53982.0
2023-07,2023-07-21,21175.0,10103.0,1891.0,9181.0,59776.0
2023-07,2023-07-22,28968.0,14658.0,1697.0,12613.0,67841.0
2023-07,2023-07-23,18723.0,6979.0,1921.0,9823.0,20284.0
2023-07,2023-07-24,17422.0,5621.0,1783.0,10018.0,21542.0
2023-07,2023-07-25,16424.0,9643.0,419.0,6362.0,25511.0
2023-07,2023-07-26,19062.0,6655.0,4613.0,7794.0,29095.0
2023-07,2023-07-27,12985.0,6449.0,0.0,6536.0,32329.0
2023-07,2023-07-28,12010.0,6051.0,1266.0,4693.0,17653.0
2023-07,2023-07-29,23122.0,8737.0,1823.0,12562.0,19998.0
2023-07,2023-07-30,24118.0,8257.0,2484.0,13377.0,28630.0
2023-07,2023-07-31,20083.0,8991.0,0.0,11092.0,34971.0
2023-06,2023-06-01,12411.0,5901.0,1207.0,5303.0,15501.0
2023-06,2023-06-02,13097.0,7601.0,769.0,4727.0,15845.0
2023-06,2023-06-03,13466.0,6279.0,0.0,7187.0,21222.0
2023-06,2023-06-04,16968.0,9522.0,932.0,6514.0,13084.0
2023-06,2023-06-05,11962.0,6069.0,859.0,5034.0,13050.0
2023-06,2023-06-06,9815.0,3552.0,1058.0,5205.0,11472.0
2023-06,2023-06-07,19112.0,7561.0,387.0,11164.0,20191.0
2023-06,2023-06-08,12682.0,4246.0,1842.0,6594.0,23290.0
2023-06,2023-06-09,17340.0,9209.0,478.0,7653.0,26677.0
2023-06,2023-06-10,22960.0,13247.0,0.0,9713.0,34650.0
2023-06,2023-06-11,16059.0,4803.0,712.0,10544.0,43762.0
2023-06,2023-06-12,11911.0,8315.0,669.0,2927.0,9874.0
2023-06,2023-06-13,11096.0,4724.0,413.0,5959.0,11034.0
2023-06,2023-06-14,7652.0,905.0,1299.0,5448.0,12837.0
2023-06,2023-06-15,18937.0,8089.0,0.0,10848.0,22519.0
2023-06,2023-06-16,15349.0,6380.0,681.0,8288.0,19469.0
2023-06,2023-06-17,22405.0,9615.0,2643.0,10147.0,26439.0
2023-06,2023-06-18,23198.0,10888.0,1529.0,10781.0,30841.0
2023-06,2023-06-19,17564.0,10821.0,947.0,5796.0,32527.0
2023-06,2023-06-20,8548.0,4565.0,910.0,3073.0,31928.0
2023-06,2023-06-21,16733.0,6789.0,3022.0,6922.0,36355.0
2023-06,2023-06-22,8568.0,3207.0,0.0,5361.0,39344.0
2023-06,2023-06-23,17288.0,7000.0,513.0,9775.0,48210.0
2023-06,2023-06-24,25556.0,12758.0,1152.0,11646.0,54701.0
2023-06,2023-06-25,13994.0,7909.0,0.0,6085.0,57134.0
2023-06,2023-06-26,9229.0,4301.0,407.0,4521.0,54071.0
2023-06,2023-06-27,15268.0,8485.0,514.0,6269.0,57509.0
2023-06,2023-06-28,9451.0,4371.0,1508.0,3572.0,55174.0
2023-06,2023-06-29,38834.0,16100.0,6178.0,16556.0,69981.0
2023-06,2023-06-30,12553.0,5336.0,2095.0,5122.0,59050.0
2023-05,2023-05-01,20129.0,10942.0,1269.0,7918.0,43132.0
2023-05,2023-05-02,23865.0,9077.0,2786.0,12002.0,48750.0
2023-05,2023-05-03,17009.0,8141.0,1225.0,7643.0,49332.0
2023-05,2023-05-04,20608.0,7869.0,2766.0,9973.0,56378.0
2023-05,2023-05-05,18417.0,5633.0,1267.0,11517.0,57416.0
2023-05,2023-05-06,20865.0,9620.0,1462.0,9783.0,65380.0
2023-05,2023-05-07,25367.0,9369.0,3815.0,12183.0,41239.0
2023-05,2023-05-08,18102.0,5407.0,669.0,12026.0,49758.0
2023-05,2023-05-09,18851.0,8979.0,0.0,9872.0,55498.0
2023-05,2023-05-10,18287.0,8051.0,787.0,9449.0,63132.0
2023-05,2023-05-11,24275.0,7695.0,2938.0,13642.0,36929.0
2023-05,2023-05-12,24298.0,15553.0,804.0,7941.0,34228.0
2023-05,2023-05-13,21094.0,11622.0,0.0,9472.0,6768.0
2023-05,2023-05-14,18117.0,7753.0,4201.0,6163.0,11309.0
2023-05,2023-05-15,15331.0,6090.0,248.0,8993.0,14207.0
2023-05,2023-05-16,22014.0,13977.0,419.0,7618.0,17900.0
2023-05,2023-05-17,23880.0,13158.0,1933.0,8789.0,24244.0
2023-05,2023-05-18,22159.0,12020.0,3514.0,6625.0,16971.0
2023-05,2023-05-19,21598.0,8487.0,3064.0,10047.0,22751.0
2023-05,2023-05-20,24218.0,14948.0,1225.0,8045.0,29883.0
2023-05,2023-05-21,20878.0,2051.0,12161.0,6666.0,35193.0
2023-05,2023-05-22,24226.0,11314.0,2239.0,10673.0,39307.0
2023-05,2023-05-23,13680.0,7085.0,0.0,6595.0,17034.0
2023-05,2023-05-24,18237.0,6637.0,0.0,11600.0,22003.0
2023-05,2023-05-25,24652.0,10124.0,2015.0,12513.0,33578.0
2023-05,2023-05-26,16306.0,7599.0,605.0,8102.0,30233.0
2023-05,2023-05-27,18016.0,5252.0,1990.0,10774.0,13922.0
2023-05,2023-05-28,21640.0,12029.0,847.0,8764.0,18839.0
2023-05,2023-05-29,13215.0,3969.0,2778.0,6468.0,22185.0
2023-05,2023-05-30,19910.0,7729.0,963.0,11218.0,22358.0
2023-05,2023-05-31,15736.0,7074.0,427.0,8235.0,15608.0
2023-04,2023-04-01,14430.0,7234.0,1094.0,6102.0,38311.0
2023-04,2023-04-02,16101.0,6696.0,1922.0,7483.0,37424.0
2023-04,2023-04-03,17269.0,7323.0,618.0,9328.0,23062.0
2023-04,2023-04-04,9012.0,4870.0,0.0,4142.0,19876.0
2023-04,2023-04-05,13369.0,6790.0,131.0,6448.0,22581.0
2023-04,2023-04-06,13097.0,8721.0,0.0,4376.0,17128.0
2023-04,2023-04-07,17293.0,10253.0,0.0,7040.0,19254.0
2023-04,2023-04-08,17276.0,11321.0,0.0,5955.0,20825.0
2023-04,2023-04-09,14026.0,7751.0,0.0,6275.0,22798.0
2023-04,2023-04-10,8966.0,4604.0,0.0,4362.0,25791.0
2023-04,2023-04-11,9424.0,4437.0,0.0,4987.0,24965.0
2023-04,2023-04-12,11885.0,5294.0,0.0,6591.0,30228.0
2023-04,2023-04-13,13555.0,7832.0,0.0,5723.0,14524.0
2023-04,2023-04-14,12857.0,9467.0,0.0,3390.0,14262.0
2023-04,2023-04-15,18531.0,8701.0,0.0,9830.0,22806.0
2023-04,2023-04-16,18532.0,8386.0,384.0,9762.0,25886.0
2023-04,2023-04-17,15526.0,4027.0,2283.0,9216.0,29334.0
2023-04,2023-04-18,15074.0,7875.0,1057.0,6142.0,29164.0
2023-04,2023-04-19,10255.0,2796.0,0.0,7459.0,29806.0
2023-04,2023-04-20,13818.0,8095.0,387.0,5336.0,30091.0
2023-04,2023-04-21,15611.0,7723.0,544.0,7344.0,33518.0
2023-04,2023-04-22,29142.0,12089.0,2510.0,14543.0,47245.0
2023-04,2023-04-23,22489.0,11423.0,2937.0,8129.0,52942.0
2023-04,2023-04-24,20134.0,6565.0,326.0,13243.0,62870.0
2023-04,2023-04-25,19229.0,9880.0,156.0,9193.0,66237.0
2023-04,2023-04-26,12685.0,5756.0,512.0,6417.0,24100.0
2023-04,2023-04-27,15692.0,6899.0,506.0,8287.0,29583.0
2023-04,2023-04-28,16176.0,7722.0,1832.0,6622.0,34233.0
2023-04,2023-04-29,22581.0,13086.0,2445.0,7050.0,36587.0
2023-04,2023-04-30,15586.0,10332.0,382.0,4872.0,38521.0
2023-03,2023-03-01,10027.0,3111.0,1188.0,5728.0,30400.0
2023-03,2023-03-02,11170.0,2284.0,3961.0,4925.0,32839.0
2023-03,2023-03-03,15168.0,6574.0,0.0,8594.0,32140.0
2023-03,2023-03-04,17208.0,11329.0,1614.0,4265.0,31233.0
2023-03,2023-03-05,16983.0,6800.0,2019.0,8164.0,33373.0
2023-03,2023-03-06,13378.0,5065.0,467.0,7846.0,33849.0
2023-03,2023-03-07,9658.0,3130.0,0.0,6528.0,38846.0
2023-03,2023-03-08,16578.0,8892.0,1688.0,5998.0,39036.0
2023-03,2023-03-09,9779.0,2722.0,0.0,7057.0,42814.0
2023-03,2023-03-10,16884.0,10344.0,1952.0,4588.0,44048.0
2023-03,2023-03-11,25856.0,14015.0,1831.0,10010.0,46208.0
2023-03,2023-03-12,22570.0,13532.0,1334.0,7704.0,27258.0
2023-03,2023-03-13,7830.0,4813.0,0.0,3017.0,23313.0
2023-03,2023-03-14,12419.0,6824.0,0.0,5595.0,24475.0
2023-03,2023-03-15,15601.0,6733.0,1156.0,7712.0,29809.0
2023-03,2023-03-16,12014.0,6506.0,0.0,5508.0,26828.0
2023-03,2023-03-17,14670.0,9116.0,1334.0,4220.0,28957.0
2023-03,2023-03-18,14411.0,5956.0,1319.0,7136.0,25923.0
2023-03,2023-03-19,13864.0,7181.0,1460.0,5223.0,30907.0
2023-03,2023-03-20,13919.0,6414.0,0.0,7505.0,32949.0
2023-03,2023-03-21,16873.0,9524.0,314.0,7035.0,38471.0
2023-03,2023-03-22,9035.0,6184.0,0.0,2851.0,38214.0
2023-03,2023-03-23,13302.0,6186.0,622.0,6494.0,35667.0
2023-03,2023-03-24,5140.0,1795.0,629.0,2716.0,36541.0
2023-03,2023-03-25,14335.0,11253.0,0.0,3082.0,31397.0
2023-03,2023-03-26,8312.0,2683.0,574.0,5055.0,35784.0
2023-03,2023-03-27,10450.0,5918.0,1169.0,3363.0,36082.0
2023-03,2023-03-28,7139.0,3627.0,0.0,3512.0,36804.0
2023-03,2023-03-29,6207.0,3917.0,0.0,2290.0,34083.0
2023-03,2023-03-30,8123.0,2861.0,2011.0,3251.0,36891.0
2023-03,2023-03-31,15338.0,8606.0,722.0,6010.0,36744.0
2023-02,2023-02-01,8776.0,3543.0,226.0,5007.0,67149.0
2023-02,2023-02-02,13414.0,4027.0,616.0,8771.0,71543.0
2023-02,2023-02-03,16361.0,7915.0,564.0,7882.0,75938.0
2023-02,2023-02-04,21342.0,7150.0,875.0,13317.0,85072.0
2023-02,2023-02-05,18443.0,11077.0,919.0,6447.0,88130.0
2023-02,2023-02-06,13554.0,5712.0,2331.0,5511.0,81526.0
2023-02,2023-02-07,10333.0,1215.0,1571.0,7547.0,47628.0
2023-02,2023-02-08,13613.0,5970.0,0.0,7643.0,53413.0
2023-02,2023-02-09,12911.0,8628.0,0.0,4283.0,55708.0
2023-02,2023-02-10,16730.0,7999.0,868.0,7863.0,60737.0
2023-02,2023-02-11,16090.0,7835.0,1016.0,7239.0,60255.0
2023-02,2023-02-12,10953.0,5933.0,3214.0,1806.0,53701.0
2023-02,2023-02-13,14301.0,5304.0,1866.0,7131.0,27745.0
2023-02,2023-02-14,15872.0,6387.0,1351.0,8134.0,32891.0
2023-02,2023-02-15,9438.0,5898.0,0.0,3540.0,27264.0
2023-02,2023-02-16,10156.0,4216.0,1494.0,4446.0,26579.0
2023-02,2023-02-17,16966.0,10730.0,419.0,5817.0,30528.0
2023-02,2023-02-18,8932.0,3887.0,1399.0,3646.0,30679.0
2023-02,2023-02-19,12051.0,3974.0,1453.0,6624.0,36225.0
2023-02,2023-02-20,9301.0,3924.0,303.0,5074.0,33876.0
2023-02,2023-02-21,15777.0,7749.0,513.0,7515.0,37875.0
2023-02,2023-02-22,13133.0,7503.0,469.0,5161.0,41640.0
2023-02,2023-02-23,13264.0,5635.0,1813.0,5816.0,42653.0
2023-02,2023-02-24,15626.0,8906.0,0.0,6720.0,29437.0
2023-02,2023-02-25,15232.0,6859.0,0.0,8373.0,34329.0
2023-02,2023-02-26,11032.0,5728.0,444.0,4860.0,35426.0
2023-02,2023-02-27,11091.0,5758.0,0.0,5333.0,39490.0
2023-02,2023-02-28,15258.0,7903.0,2031.0,5324.0,39573.0
2023-01,2023-01-01,23779.0,10048.0,1767.0,11964.0,77233.0
2023-01,2023-01-02,19524.0,8551.0,4267.0,6706.0,78269.0
2023-01,2023-01-03,13315.0,6206.0,1440.0,5669.0,82625.0
2023-01,2023-01-04,11374.0,7243.0,454.0,3677.0,63150.0
2023-01,2023-01-05,11173.0,6767.0,0.0,4406.0,65504.0
2023-01,2023-01-06,10895.0,3382.0,1715.0,5798.0,62652.0
2023-01,2023-01-07,15797.0,8983.0,431.0,6383.0,44619.0
2023-01,2023-01-08,21150.0,8972.0,3266.0,8912.0,48077.0
2023-01,2023-01-09,9231.0,2114.0,341.0,6776.0,54242.0
2023-01,2023-01-10,11480.0,3760.0,309.0,7411.0,59124.0
2023-01,2023-01-11,10331.0,4149.0,277.0,5905.0,62540.0
2023-01,2023-01-12,10456.0,6567.0,184.0,3705.0,38201.0
2023-01,2023-01-13,14410.0,7191.0,0.0,7219.0,28380.0
2023-01,2023-01-14,14080.0,4624.0,3998.0,5458.0,30620.0
2023-01,2023-01-15,17543.0,9903.0,876.0,6764.0,37121.0
2023-01,2023-01-16,16209.0,7617.0,0.0,8592.0,41105.0
2023-01,2023-01-17,11740.0,3726.0,205.0,7809.0,43004.0
2023-01,2023-01-18,13021.0,4335.0,0.0,8686.0,50697.0
2023-01,2023-01-19,10281.0,4293.0,2032.0,3956.0,41013.0
2023-01,2023-01-20,15209.0,10020.0,1844.0,3345.0,43766.0
2023-01,2023-01-21,13597.0,6128.0,1514.0,5955.0,46095.0
2023-01,2023-01-22,16992.0,5991.0,1542.0,9459.0,52590.0
2023-01,2023-01-23,14416.0,6564.0,0.0,7852.0,57812.0
2023-01,2023-01-24,9384.0,3529.0,460.0,5395.0,58705.0
